,Gene ID
9550,CEP44
9551,ZNF436
9552,EEPD1
9553,DDHD1
9554,DUSP16
9555,ZFP91
9556,APOL6
9557,APOL3
9558,SH3BP5L
9559,KDM7A
9560,SETD7
9561,LNPK
9562,ZNRD1ASP
9563,HCG4B
9564,ILKAP
9565,NPL
9566,WNT5B
9567,ZBP1
9568,SLC25A32
9569,CLPTM1L
9570,POLR2M
9571,PTDSS2
9572,GPR63
9573,HM13
9574,MOB2
9575,ITFG1
9576,SGPP1
9577,SLC38A1
9578,TMX1
9579,LRRC3
9580,GDPD5
9581,FBXO38
9582,TDRD3
9583,VOPP1
9584,FAM49A
9585,RCC1L
9586,YIPF5
9587,INTS14
9588,FAM117A
9589,TRIM11
9590,LMAN2L
9591,C1orf21
9592,NDEL1
9593,CSRNP2
9594,TXNDC5
9595,CLPB
9596,MIR600HG
9597,PDRG1
9598,ANKRD13C
9599,APOLD1
9600,CCDC130
9601,GFOD2
9602,PLA2G12A
9603,CDADC1
9604,TRIM8
9605,URM1
9606,LBH
9607,NECTIN4
9608,FIP1L1
9609,SNX27
9610,FAM83D
9611,ANP32E
9612,NIPA2
9613,TMEM163
9614,CAB39L
9615,ITM2C
9616,TSPAN14
9617,CDT1
9618,KAZALD1
9619,UNC93B1
9620,DIAPH3
9621,TRMT1L
9622,TSC22D4
9623,MAP1LC3B
9624,CCNL2
9625,VMP1
9626,C6orf62
9627,ISCA1
9628,REXO5
9629,DOCK8
9630,TRIM7
9631,NUAK2
9632,TIGD6
9633,RNF170
9634,ADAMTS12
9635,TLR10
9636,SLCO5A1
9637,NETO2
9638,NETO1
9639,VANGL1
9640,TRIM56
9641,SBF2
9642,RNF146
9643,SPRY4
9644,TMEM14B
9645,SFXN3
9646,ZNF611
9647,MED25
9648,SHARPIN
9649,ARPC5L
9650,ISG20L2
9651,RAB1B
9652,LAS1L
9653,FAHD1
9654,QTRT1
9655,SLIRP
9656,SLC25A28
9657,ABHD17A
9658,CABLES2
9659,SEH1L
9660,KIF18A
9661,ZNF93
9662,HDHD3
9663,PITPNM3
9664,FCRL5
9665,FCRL4
9666,ADPGK
9667,SH3BGRL3
9668,SF3B5
9669,INO80B
9670,PUS7L
9671,PMFBP1
9672,ABHD11
9673,RAB33B
9674,EMC6
9675,CDCA3
9676,MXD3
9677,APH1B
9678,GLT8D2
9679,KATNAL2
9680,DOHH
9681,ARHGAP24
9682,DDX59
9683,PUS3
9684,NUF2
9685,FAM110A
9686,DNAL1
9687,RILP
9688,COG3
9689,UCK1
9690,TMUB1
9691,THAP2
9692,RASSF5
9693,NUDT12
9694,BCL2L12
9695,CCM2
9696,GUCD1
9697,AMMECR1L
9698,C18orf21
9699,C19orf12
9700,ZMIZ2
9701,C11orf68
9702,RAMAC
9703,FAM107B
9704,SELENOO
9705,FAM167A
9706,DYNLRB1
9707,TLN2
9708,PARP9
9709,SESN2
9710,CD99L2
9711,HSDL1
9712,RPS6KL1
9713,RHNO1
9714,TRAPPC9
9715,SH3BGRL2
9716,JAM3
9717,FERMT3
9718,TRPT1
9719,YPEL3
9720,INHBE
9721,RIOK1
9722,ATG10
9723,ITCH
9724,MARVELD1
9725,GRWD1
9726,ZNF484
9727,L3MBTL2
9728,LONP2
9729,TAS1R3
9730,RBM4B
9731,FRMD8
9732,ARMC10
9733,SETDB2
9734,ANGPTL6
9735,KLF16
9736,FSD1L
9737,TMTC1
9738,ATAD3B
9739,TAF3
9740,RSPH3
9741,TMEM120A
9742,RAB34
9743,TBC1D10A
9744,TM2D2
9745,CDCA7
9746,MIXL1
9747,SPATA9
9748,SNX25
9749,KCTD10
9750,HASPIN
9751,STARD3NL
9752,STK40
9753,SPRTN
9754,HDAC10
9755,RASSF4
9756,LRMDA
9757,EIF2A
9758,TATDN1
9759,TM2D1
9760,IMMP2L
9761,SLC4A11
9762,IFI27L2
9763,TSSK6
9764,SPNS1
9765,FAM234A
9766,NCALD
9767,FAM172A
9768,BRIP1
9769,KREMEN1
9770,OBSCN
9771,EMILIN2
9772,KATNAL1
9773,MND1
9774,WDR54
9775,ADGRV1
9776,RBM48
9777,MAGT1
9778,DTNBP1
9779,HDHD2
9780,TMEM222
9781,FAM160A2
9782,SLC10A7
9783,FAM186B
9784,MYCBPAP
9785,QRICH2
9786,C3orf20
9787,KBTBD7
9788,ANKRD27
9789,ENKD1
9790,NSRP1
9791,ZRANB3
9792,FBXO30
9793,ARL6
9794,SLC41A2
9795,PCBD2
9796,PCGF6
9797,ZNF394
9798,ATRIP
9799,WDR75
9800,ACAD11
9801,CEP78
9802,USP42
9803,ZNRF3
9804,TOMM40L
9805,UTP15
9806,SLC7A6OS
9807,FAM161A
9808,ABRAXAS1
9809,SYDE2
9810,ZNF644
9811,KAT8
9812,RNASEH2C
9813,RPF2
9814,ARID5B
9815,KIAA1109
9816,GTF2IRD2
9817,ASCC2
9818,NLRC5
9819,C19orf44
9820,POLR1B
9821,ELMOD3
9822,SLA2
9823,CHD6
9824,MINDY4
9825,ZCCHC7
9826,TMEM164
9827,FAR1
9828,METTL25
9829,CIAO2A
9830,SETD3
9831,USP48
9832,POMK
9833,MEX3B
9834,TMEM117
9835,ZMYND12
9836,TBC1D3F
9837,WDR24
9838,RGPD5
9839,SPATC1L
9840,TMEM191A
9841,IQCG
9842,NBPF3
9843,LRRC8C
9844,TRAF7
9845,MAF1
9846,TMEM126A
9847,RHBDD1
9848,ATP13A4
9849,ZCCHC9
9850,ZDHHC18
9851,MRI1
9852,MED10
9853,RTL6
9854,FYTTD1
9855,SLF1
9856,GARNL3
9857,CAMKK1
9858,SLC37A3
9859,FLYWCH1
9860,DCUN1D5
9861,TCHP
9862,FBXW9
9863,PSMG3
9864,HSDL2
9865,HAGHL
9866,POLR3GL
9867,ALKBH7
9868,C9orf64
9869,RPAIN
9870,CHCHD5
9871,CARD19
9872,POLDIP3
9873,YIPF4
9874,NOA1
9875,COQ5
9876,SLC25A33
9877,NICN1
9878,DNAJC30
9879,MFSD14C
9880,PRADC1
9881,BTBD10
9882,C2orf88
9883,RNF135
9884,TMEM79
9885,NTPCR
9886,EIF1AD
9887,TMEM175
9888,ZDHHC16
9889,EFCAB2
9890,ING5
9891,WDR83
9892,PRXL2A
9893,UTP23
9894,PHF6
9895,GINS4
9896,LLPH
9897,MIEN1
9898,UQCC2
9899,DDI2
9900,CHCHD6
9901,NUDT22
9902,PYM1
9903,PDCD2L
9904,ZNF397
9905,NUDT16L1
9906,C7orf50
9907,MRPL45
9908,BRMS1L
9909,VPS25
9910,TMEM107
9911,MON1A
9912,NAA38
9913,CCDC115
9914,CCDC77
9915,CMSS1
9916,ACBD6
9917,THOC3
9918,SARNP
9919,METTL26
9920,ZBED3
9921,LZIC
9922,HVCN1
9923,ZNF414
9924,MCRIP2
9925,PCGF5
9926,COA8
9927,AKT1S1
9928,TMEM101
9929,ELOF1
9930,GFM2
9931,COG8
9932,HPS3
9933,ARFGAP2
9934,NIFK
9935,HOOK3
9936,CYSTM1
9937,CARD11
9938,ZNF528
9939,MSANTD4
9940,RAB11FIP4
9941,MAML2
9942,DOT1L
9943,LZTS2
9944,SYVN1
9945,ZNF333
9946,ZNF512
9947,EFCAB7
9948,L3MBTL3
9949,LCOR
9950,ZMAT1
9951,NEURL4
9952,SLX4
9953,MEGF11
9954,FAM120B
9955,JPH4
9956,ZNF527
9957,PLPP5
9958,GHDC
9959,MCM8
9960,DCTN5
9961,GON7
9962,JAGN1
9963,ZC3H8
9964,HOPX
9965,ZNF559
9966,C15orf41
9967,ACSS1
9968,LINC01547
9969,KBTBD8
9970,KIAA1841
9971,MRPL43
9972,SNORD35B
9973,PGBD1
9974,TMEM185A
9975,MAK16
9976,PARD6G
9977,MAP1LC3A
9978,SLC12A8
9979,GNPTG
9980,PARD6B
9981,ZBTB37
9982,TUBB6
9983,ZGPAT
9984,ZNF594
9985,KRBA1
9986,ZNF469
9987,TNRC18
9988,TTBK1
9989,AFAP1L2
9990,GPR174
9991,USP38
9992,MFSD14B
9993,DGAT2
9994,EBPL
9995,GLYR1
9996,LINC00852
9997,DPY30
9998,FAM126A
9999,USP32
10000,ZNF347
10001,CARD6
10002,KDM2B
10003,SLC9A7
10004,ACCS
10005,HINT2
10006,PPP1R9B
10007,MCEE
10008,LOXL3
10009,CAPS2
10010,MYO18B
10011,GTPBP3
10012,GPT2
10013,BEX2
10014,LNX1
10015,HDGFL2
10016,PIGO
10017,PSRC1
10018,PLEKHA8
10019,PRRC2B
10020,SPSB2
10021,CBX2
10022,AFAP1-AS1
10023,UNC119B
10024,USP30
10025,FUT10
10026,B3GNT9
10027,PCGF1
10028,ZNF577
10029,CRACR2A
10030,MPV17L2
10031,DDX11L2
10032,ZNF607
10033,KMT5C
10034,TUBA1C
10035,LINC00467
10036,FAM220A
10037,FOXD2-AS1
10038,PYROXD2
10039,C19orf48
10040,GPAT3
10041,MFSD9
10042,NFKBID
10043,CROCCP2
10044,BUD13
10045,RTN4IP1
10046,TXNDC17
10047,POLR2J4
10048,LMNB2
10049,FCRLA
10050,SFT2D3
10051,ADTRP
10052,ATP5MD
10053,ABHD14B
10054,ZNF496
10055,HPDL
10056,PHF5A
10057,TRIM52
10058,ATP1A1-AS1
10059,ZNF503
10060,LRCH3
10061,KLHL22
10062,RIOX2
10063,CCDC142
10064,TMEM25
10065,HAVCR2
10066,CBR4
10067,ZC3H10
10068,ADGRG7
10069,ZNF514
10070,PARP10
10071,ORAI1
10072,ZBTB45
10073,MFSD2A
10074,RPUSD4
10075,AIFM2
10076,ZDHHC12
10077,C1orf198
10078,SPPL2A
10079,ADO
10080,POMGNT2
10081,FBH1
10082,MIGA2
10083,ATAD1
10084,TBRG1
10085,PLXDC2
10086,TMTC4
10087,RNFT2
10088,NFATC2IP
10089,CEP89
10090,ARHGEF39
10091,ZNF341
10092,FAM136A
10093,AOPEP
10094,TMEM87B
10095,ZNF382
10096,SLC35B4
10097,ZNF587
10098,FAM222A
10099,UTP4
10100,PPP1R15B
10101,ALG10
10102,FIZ1
10103,FAM104A
10104,ZNF566
10105,SLC49A4
10106,SPRYD3
10107,TMEM209
10108,MASTL
10109,RAB2B
10110,C8orf76
10111,RITA1
10112,ZFYVE19
10113,ZNRF1
10114,ATG4C
10115,PWWP3A
10116,CORO6
10117,HSH2D
10118,WDR73
10119,ABHD13
10120,LTV1
10121,SERAC1
10122,TIGD5
10123,PRPF38A
10124,MPND
10125,NUDCD1
10126,RELT
10127,SYTL1
10128,UBASH3B
10129,FBXL20
10130,AJUBA
10131,ALKBH6
10132,LSM10
10133,TOX2
10134,ATG4D
10135,SNHG7
10136,MFSD5
10137,DISP1
10138,MIR22HG
10139,CEP19
10140,ARHGAP19
10141,COX14
10142,PPP1R16A
10143,RBM17
10144,PIGY
10145,UBL7
10146,URB1-AS1
10147,FAM86B1
10148,BFSP2-AS1
10149,PHYKPL
10150,TCEAL3
10151,TMEM128
10152,TMEM141
10153,USP45
10154,TMEM241
10155,REPS1
10156,TMEM60
10157,ARRDC1-AS1
10158,SMIM3
10159,SNHG12
10160,H2AC12
10161,H2BC12
10162,COL27A1
10163,FBF1
10164,PPIL4
10165,PAQR8
10166,DGCR6L
10167,TRIM5
10168,ZCCHC3
10169,ALG2
10170,STRIP1
10171,KIAA1656
10172,RIMBP3
10173,MICALL1
10174,TUBGCP6
10175,KIAA1671
10176,SNORD14B
10177,SNORD14C
10178,SNORD14D
10179,SNORD14E
10180,FAM207A
10181,EAF1
10182,DNAJC14
10183,NKD1
10184,SLC45A3
10185,RHPN2
10186,ZCRB1
10187,DOCK7
10188,HELZ2
10189,LRRCC1
10190,ZFHX2
10191,ITPRIP
10192,UNK
10193,TSPYL5
10194,TNKS1BP1
10195,CIPC
10196,DIXDC1
10197,CEP295
10198,ZNF518B
10199,TANC1
10200,ZC3H12C
10201,SSH2
10202,SELENOI
10203,GFM1
10204,SCIN
10205,DNAJC5B
10206,RPPH1
10207,GTPBP10
10208,RPS2P7
10209,PNPT1
10210,GGACT
10211,ANKRD13A
10212,RRP36
10213,TRIM4
10214,RSPH1
10215,HPS4
10216,LMLN
10217,SIGLEC10
10218,NAV1
10219,NAV2
10220,PPP1R3F
10221,ARHGAP11B
10222,ABCC10
10223,FGD3
10224,FCHSD1
10225,ATG16L2
10226,KLHL6
10227,MAATS1
10228,ZNF628
10229,KBTBD6
10230,WDR34
10231,TMEM116
10232,UBE3B
10233,BMERB1
10234,PAPLN
10235,RHOT2
10236,GLB1L2
10237,KLC4
10238,SAPCD2
10239,RSPRY1
10240,DPH6
10241,MIDN
10242,KIR3DX1
10243,FLJ20021
10244,UBE3D
10245,CCDC120
10246,ZNF30
10247,PHLDB2
10248,TMEM250
10249,TSR2
10250,KRT8P12
10251,BTBD6
10252,EFCAB11
10253,SYS1
10254,SNX21
10255,ZSWIM1
10256,KIAA2013
10257,ZNF551
10258,OTULIN
10259,OLMALINC
10260,CEACAM21
10261,KLHL13
10262,TP53I13
10263,ZNF616
10264,ZNF766
10265,CCDC97
10266,THAP3
10267,ZNF468
10268,ZNF160
10269,CTU1
10270,C5orf30
10271,FAM110B
10272,SAMD1
10273,DCAF15
10274,TICRR
10275,MED30
10276,TMEM41A
10277,IFT20
10278,MCFD2
10279,CCDC32
10280,KNSTRN
10281,ATP6V1E2
10282,BMF
10283,ZNF622
10284,ERI1
10285,GADD45GIP1
10286,TMEM263
10287,SCRN2
10288,YIF1B
10289,SHF
10290,STPG1
10291,MCU
10292,CCDC74A
10293,ZNF799
10294,TIMM29
10295,ZNF625
10296,ZNF700
10297,ZNF439
10298,LYRM7
10299,STARD13
10300,N4BP2L1
10301,ZFAND2A
10302,COX19
10303,ZNF486
10304,CARMIL3
10305,PPP1R3E
10306,LRSAM1
10307,CCDC126
10308,SEC11C
10309,FAM104B
10310,PYGO2
10311,CEP95
10312,ANGEL2
10313,PIP4P1
10314,PRMT9
10315,CCDC189
10316,TCEAL8
10317,ZNF598
10318,NT5C3AP1
10319,JPT2
10320,SPSB3
10321,DMAC1
10322,ZNF697
10323,TRIM41
10324,ESAM
10325,ADCK2
10326,DHX57
10327,ZNF251
10328,KIFC2
10329,CREB3L1
10330,FMNL3
10331,CERS5
10332,DPP9
10333,CCDC149
10334,AP5B1
10335,CCDC34
10336,TRIM47
10337,ZNF682
10338,L3MBTL4
10339,SLC25A46
10340,TMEM67
10341,TIGD7
10342,GGTLC2
10343,SLC39A13
10344,BOD1
10345,MSANTD3
10346,LMF2
10347,C12orf29
10348,R3HDM4
10349,TMEM259
10350,GUSBP11
10351,DERL3
10352,DDX60L
10353,LRP5L
10354,CDKN2AIPNL
10355,ANKRD40
10356,UAP1L1
10357,ZNF502
10358,SESTD1
10359,PLEKHA3P1
10360,BTF3L4
10361,CCDC74B
10362,ATP23
10363,RCCD1
10364,FAAP24
10365,RNF185
10366,ACBD5
10367,PKDCC
10368,ISX
10369,PCED1B
10370,ANKRD44
10371,RSAD2
10372,UBXN11
10373,C12orf65
10374,RPS19BP1
10375,ZNF830
10376,SLFN11
10377,CHURC1
10378,DEPDC7
10379,NEXN
10380,TDRD12
10381,ATPAF2
10382,ZNF765
10383,MYADM
10384,ZNF845
10385,SYT12
10386,CENPL
10387,SMDT1
10388,LONRF1
10389,RRP7BP
10390,ACY3
10391,YTHDC1
10392,ELMSAN1
10393,MFSD4B
10394,LIN52
10395,ZNF804A
10396,NEK9
10397,CABLES1
10398,NXPE3
10399,CHMP7
10400,ALKBH8
10401,MYLK3
10402,WDR20
10403,CALML4
10404,RFT1
10405,TTC5
10406,FDXACB1
10407,TIMD4
10408,NDUFAF2
10409,COG7
10410,CXorf40A
10411,ZNF300
10412,TPGS1
10413,CCNQ
10414,SLC25A51
10415,SNX29
10416,CTBP1-DT
10417,ZC3HAV1L
10418,TTC30A
10419,INTS4
10420,OXNAD1
10421,MTDH
10422,MTG1
10423,UBTD2
10424,CDHR1
10425,RCSD1
10426,LINC01278
10427,LMBRD2
10428,MRPS36
10429,ATP6AP1L
10430,ZNF461
10431,ZNF585B
10432,TMEM129
10433,MEX3A
10434,STRADA
10435,METTL18
10436,GORAB
10437,NAF1
10438,CRB3
10439,PXYLP1
10440,MRRF
10441,RBM18
10442,CHMP4C
10443,BBIP1
10444,SPECC1
10445,BICDL1
10446,G6PC3
10447,ZNF764
10448,MOB1B
10449,TIMM50
10450,TIFA
10451,MAFG-DT
10452,MGME1
10453,DTD1
10454,FAM114A1
10455,TMEM169
10456,TMEM183A
10457,ARRDC1
10458,DPH7
10459,SLC38A5
10460,TUBBP1
10461,HELB
10462,SHKBP1
10463,CENPBD1
10464,H2AW
10465,ZNF276
10466,IMP4
10467,HNRNPLL
10468,UBE2Q2
10469,CCDC102A
10470,MARS2
10471,PEX11G
10472,MARCHF9
10473,ZBTB47
10474,B3GNT7
10475,PKHD1L1
10476,COQ10A
10477,TEX30
10478,NEURL3
10479,DMKN
10480,NAPRT
10481,TMEM44
10482,ORAI3
10483,ZNF561
10484,PIGM
10485,IGSF8
10486,PGAP3
10487,HAUS8
10488,MVB12A
10489,SP140L
10490,MMGT1
10491,ARMC6
10492,ZNF670
10493,MAPK1IP1L
10494,TPTE2
10495,SDR42E1
10496,ZFAND4
10497,EGFEM1P
10498,TRMT10A
10499,CACNA2D4
10500,TBC1D31
10501,FBXO44
10502,MRFAP1
10503,LOC93622
10504,TADA2B
10505,TBCK
10506,TJAP1
10507,ST7-AS1
10508,ARHGAP18
10509,CADPS2
10510,GCNA
10511,ACTR8
10512,ATP5IF1
10513,CLEC6A
10514,FOXP2
10515,PIGS
10516,TTYH2
10517,ZNF101
10518,SYAP1
10519,LENG9
10520,SFXN1
10521,SFXN5
10522,ORMDL1
10523,ORMDL3
10524,PAXBP1
10525,TMEM203
10526,SYTL3
10527,SYTL4
10528,ARHGAP12
10529,SNORD46
10530,SNORD38A
10531,H2AZ2
10532,EPSTI1
10533,TP53INP1
10534,CEP41
10535,FNIP1
10536,TBC1D27P
10537,BMS1P20
10538,LIMS3
10539,TGS1
10540,MYL12B
10541,EGLN2
10542,EGLN3
10543,CAVIN3
10544,ERI2
10545,SAT2
10546,DTD2
10547,GTF3C6
10548,SNX18
10549,CYTOR
10550,RWDD2A
10551,CMTM7
10552,RDH13
10553,IFT43
10554,STX1B
10555,GLMP
10556,FDX2
10557,WDR89
10558,RBM8B
10559,L3HYPDH
10560,TP53RK
10561,SGF29
10562,VPS26B
10563,NACC1
10564,CFAP36
10565,MED8
10566,KTI12
10567,RPUSD1
10568,PLCD3
10569,MTFR2
10570,CDCA5
10571,SAAL1
10572,IZUMO4
10573,SCAMP4
10574,ADAT3
10575,CHST14
10576,CASC4
10577,SLC46A1
10578,C12orf57
10579,LARP4
10580,GLCCI1
10581,TMEM106A
10582,SFT2D1
10583,TEX261
10584,SMIM12
10585,HELQ
10586,CYP2U1
10587,ADPRHL1
10588,MFSD3
10589,SDSL
10590,KLHDC7B
10591,ZBED6CL
10592,PIK3IP1
10593,HENMT1
10594,SLC35A4
10595,ZNF257
10596,DTX2
10597,TOE1
10598,MCM3AP-AS1
10599,BUD23
10600,TRIM9
10601,SLC2A13
10602,LACTB
10603,EFHC1
10604,NLRP3
10605,SNORD15B
10606,TIRAP
10607,MIR155HG
10608,ERMAP
10609,LRRC37B
10610,CARD16
10611,BTBD9
10612,MBD6
10613,XKR4
10614,GPRIN1
10615,SLC25A25
10616,STK11IP
10617,TUBGCP5
10618,FMNL2
10619,TMEM132B
10620,PSMG3-AS1
10621,ESCO1
10622,TMEM200A
10623,MYSM1
10624,RNF157
10625,GNRHR2
10626,KLHL29
10627,CROCCP3
10628,ZBED9
10629,RHPN1
10630,LENG8
10631,PWWP2A
10632,SMYD4
10633,SLAMF6
10634,OSBPL7
10635,OSBPL8
10636,OSBPL9
10637,OSBPL10
10638,OSBPL11
10639,C1QTNF3
10640,C1QTNF6
10641,FBXO32
10642,TMEM123
10643,EPB41L4A-AS1
10644,SMIM19
10645,MRFAP1L1
10646,PTPMT1
10647,FLYWCH2
10648,WDR31
10649,CGAS
10650,NT5C3B
10651,CCDC124
10652,HAUS1
10653,TNFRSF14-AS1
10654,MARCHF3
10655,ZNF554
10656,ATG4A
10657,KCTD12
10658,OMA1
10659,RAB42
10660,SLC25A26
10661,FBXO17
10662,PCMTD1
10663,GPR146
10664,FCRL3
10665,LRRC42
10666,GBP4
10667,GBP5
10668,LRRC56
10669,MALSU1
10670,UHRF2
10671,ZNF689
10672,FCHO2
10673,ARHGEF25
10674,ZNF501
10675,TNFRSF13C
10676,ALPK2
10677,ARHGAP33
10678,EVI5L
10679,TRMT61A
10680,DIS3L
10681,ARL11
10682,DHRS1
10683,WDFY2
10684,TSR3
10685,ZNF653
10686,RNF166
10687,RMI2
10688,OSR2
10689,LRRC58
10690,LYSMD3
10691,DNTTIP1
10692,FOXP4
10693,ZNF526
10694,KLHDC3
10695,WDR92
10696,RPL12P4
10697,NUS1
10698,FAM210B
10699,FAM122A
10700,ZMYND19
10701,COX20
10702,ABHD15
10703,TLCD1
10704,GINM1
10705,EXOC3-AS1
10706,ZNF837
10707,RAB39B
10708,TOP1MT
10709,CLNK
10710,TSEN15
10711,NIBAN1
10712,MRPL53
10713,MRPL54
10714,N4BP2L2-IT2
10715,RPL39L
10716,CNTROB
10717,SNAP47
10718,LEAP2
10719,SLC18B1
10720,LRG1
10721,MED12L
10722,RPL3P2
10723,SNORD139
10724,SNORD83A
10725,SNORD83B
10726,WDR17
10727,ACAP3
10728,ARAP2
10729,ARAP1
10730,AGAP2
10731,AGAP1
10732,AGAP3
10733,TADA1
10734,THEM4
10735,RAB3IP
10736,SSX2IP
10737,FTSJ3
10738,SLC16A10
10739,TAGAP
10740,RFFL
10741,ZNF354B
10742,TRIM6
10743,UBE2J2
10744,BORCS5
10745,ANTXR2
10746,RPL23AP7
10747,EXOSC6
10748,ZNF511
10749,CHCHD1
10750,MSS51
10751,CFAP70
10752,PSTK
10753,PIK3AP1
10754,MORN4
10755,ZFYVE27
10756,COMTD1
10757,FRA10AC1
10758,SFXN2
10759,PDZD8
10760,AGAP4
10761,BORCS7
10762,AGAP11
10763,SFR1
10764,ANAPC16
10765,SFXN4
10766,C11orf74
10767,SLC36A4
10768,CYP2R1
10769,PIH1D2
10770,JAML
10771,DNAJC24
10772,ARL14EP
10773,DEPDC4
10774,LRRK2
10775,C12orf45
10776,LRIG3
10777,SLC15A4
10778,RHEBL1
10779,ZNF641
10780,GTSF1
10781,NEDD1
10782,IKBIP
10783,H4-16
10784,ERP27
10785,AEBP2
10786,ALKBH2
10787,SPPL3
10788,SLAIN1
10789,ANKRD9
10790,AK7
10791,IFI27L1
10792,C14orf28
10793,TRAPPC6B
10794,CLBA1
10795,PLD4
10796,MRPL52
10797,LRR1
10798,KLHDC1
10799,FRMD6
10800,SOCS4
10801,NAA30
10802,JDP2
10803,ISCA2
10804,ACOT4
10805,TTC8
10806,TC2N
10807,SLC25A29
10808,LEO1
10809,C15orf40
10810,SENP8
10811,MTFMT
10812,TARS3
10813,LRRC28
10814,TMEM266
10815,NIPA1
10816,HYKK
10817,WHAMM
10818,FSD2
10819,C16orf46
10820,NTAN1
10821,FOPNL
10822,DCUN1D3
10823,CMTM3
10824,SPATA2L
10825,SPATA33
10826,CCDC78
10827,IQCK
10828,ZG16B
10829,PAQR4
10830,ZC3H18
10831,CDYL2
10832,ANKS3
10833,UBALD1
10834,ZNF720
10835,TMEM219
10836,EARS2
10837,SNX20
10838,TMEM170A
10839,METTL23
10840,HSF5
10841,MSI2
10842,SLC38A10
10843,CANT1
10844,CD300LB
10845,ZPBP2
10846,CYB5D1
10847,OVCA2
10848,KRBA2
10849,HEXIM2
10850,LSM12
10851,CCDC43
10852,RSKR
10853,ANKRD13B
10854,SLC43A2
10855,CYB5D2
10856,C17orf49
10857,ZFP3
10858,EFCAB13
10859,MRPL10
10860,WDR81
10861,RN7SK
10862,TBC1D16
10863,AFMID
10864,SNHG29
10865,ZSWIM7
10866,MIEF2
10867,RPS2P46
10868,FAM210A
10869,RPL22P1
10870,INO80C
10871,TTC39C
10872,ZNF816
10873,ZNF543
10874,RAVER1
10875,MICOS13
10876,TRAPPC5
10877,ZNF813
10878,ZNF441
10879,ZNF491
10880,ZNF440
10881,SWSAP1
10882,CCDC159
10883,JOSD2
10884,ALDH16A1
10885,ZNF787
10886,ZNF573
10887,EID2B
10888,TNFAIP8L1
10889,ZNF57
10890,IRGQ
10891,ZNF428
10892,MOB3A
10893,MFSD12
10894,NDUFA11
10895,LRRC25
10896,WTIP
10897,ZNF792
10898,NR2C2AP
10899,RINL
10900,FBXO27
10901,C19orf47
10902,ANKLE1
10903,GABPB2
10904,CCDC163
10905,SHE
10906,CCSAP
10907,PUSL1
10908,B3GALT6
10909,WDR63
10910,KLHDC9
10911,MAB21L3
10912,IFFO2
10913,H3C14
10914,ATXN7L2
10915,LYPLAL1
10916,TYW3
10917,ERICH3
10918,LRRIQ3
10919,TPRG1L
10920,PRXL2B
10921,ZNF684
10922,TCEANC2
10923,RNF19B
10924,DNAH14
10925,C1orf122
10926,OSCP1
10927,C1orf216
10928,ARL8A
10929,UHMK1
10930,FCRLB
10931,C1orf131
10932,LIX1L
10933,EDARADD
10934,IQGAP3
10935,NAXE
10936,ARHGEF19
10937,MRPL55
10938,H2BU1
10939,DRAM2
10940,PIFO
10941,C1orf162
10942,TATDN3
10943,VSTM2L
10944,SNHG11
10945,FITM2
10946,SPATA25
10947,ZNF831
10948,TBC1D20
10949,SLX4IP
10950,CHMP4B
10951,PIGU
10952,C22orf39
10953,TANGO2
10954,EMID1
10955,ANKRD54
10956,PPP1R21
10957,TRABD2A
10958,TMEM150A
10959,NUP35
10960,TYW5
10961,MITD1
10962,DIS3L2
10963,CMPK2
10964,MBOAT2
10965,TAF8
10966,TMEM18
10967,RBM45
10968,BBS5
10969,ICA1L
10970,FAM168B
10971,CLHC1
10972,AP1S3
10973,C2orf76
10974,SGPP2
10975,TTC32
10976,UBR3
10977,KCTD18
10978,ZNF513
10979,LYPD6B
10980,GALM
10981,TMEM198
10982,ZFAND2B
10983,MDH1B
10984,SLC66A3
10985,TMEM182
10986,AHSA2P
10987,FBXO36
10988,MTERF4
10989,CCDC58
10990,DNAJC19
10991,TRIM71
10992,FAM131A
10993,CD200R1
10994,CHCHD4
10995,CRYBG3
10996,DCBLD2
10997,FAM43A
10998,TPRA1
10999,TMEM42
11000,NUDT16
11001,FAM172BP
11002,METTL6
11003,TAMM41
11004,GLYCTK
11005,PPM1M
11006,RPL32P3
11007,OCIAD2
11008,SCLT1
11009,C4orf33
11010,LIN54
11011,SPATA18
11012,FAM241A
11013,GNPDA2
11014,CPEB2
11015,EVC2
11016,AASDH
11017,PACRGL
11018,EEF1A1P13
11019,SLC9B2
11020,SETD9
11021,EMB
11022,PPARGC1B
11023,PRRC1
11024,NADK2
11025,JMY
11026,CCDC127
11027,UBE2QL1
11028,ATPSCKMT
11029,CMBL
11030,POU5F2
11031,DNAJC21
11032,GRPEL2
11033,LSM11
11034,POC5
11035,STARD4
11036,WDR36
11037,NUDCD2
11038,UBLCP1
11039,SHROOM1
11040,C5orf24
11041,ADAT2
11042,IRAK1BP1
11043,STXBP5
11044,PPIAP29
11045,NCOA7
11046,HINT3
11047,SDHAF4
11048,CD109
11049,PM20D2
11050,ZNF786
11051,MTPN
11052,MPLKIP
11053,C7orf31
11054,CLDN23
11055,CCDC26
11056,ZNF572
11057,FAM92A
11058,VPS37A
11059,NDUFAF6
11060,TMEM68
11061,UBXN2B
11062,GPAT4
11063,LETM2
11064,HGSNAT
11065,NACC2
11066,CARNMT1
11067,C9orf85
11068,PTRH1
11069,PTPDC1
11070,RPP25L
11071,FAM199X
11072,AMER1
11073,APOOL
11074,HDX
