Short Gene Name,PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,1601,1401,1001,901
CDK5RAP1,3.3644846666666672,3.4594773333333335,3.7547293333333336,2.684129,3.503605,4.3063460000000005,3.8556803333333334,2.790217333333333,3.599398666666667,3.688352,3.54844952,5.9028513333333335,4.434700333333334,5.482284333333332,3.8695513333333333,4.163741333333333
TMEM246,9.831717,11.799205,6.104764333333333,7.752642666666667,6.184498333333333,5.324927333333333,5.259864666666666,6.187198333333334,7.460045666666666,7.763461333333333,6.59994544,5.5629756666666665,5.325989,5.995767666666666,4.031063666666666,3.334087333333333
PKD1,5.504093999999999,8.018209,5.564331333333333,5.283909,6.484438666666667,4.151195333333333,7.420596333333333,5.008889333333333,3.2893823333333336,6.508348666666667,5.60487304,7.231759333333334,9.381703,5.3535493333333335,3.482268,4.919826666666666
EDEM1,3.7123326666666667,3.4297046666666664,3.6030316666666664,3.3577286666666666,3.065554,2.7891336666666664,4.349911333333334,3.953585666666667,2.075708,2.380954,3.2043332799999997,4.094496666666666,3.027454333333333,4.535027666666667,5.361012333333332,4.903106999999999
LSM11,6.715035333333333,9.956286666666665,3.657294333333333,4.347423666666667,3.014204,2.777229666666667,3.202659,4.761074666666667,3.5646953333333333,3.777514333333333,3.7590111999999998,3.2427053333333333,3.3158403333333335,3.5638996666666665,2.052138333333333,2.0760573333333334
COL26A1,5.321522666666667,4.249626666666667,3.474407333333333,5.101506333333334,7.968330666666667,7.108979666666667,7.069576666666666,7.4020529999999995,6.1286716666666665,8.935489333333333,6.544903840000001,4.703595333333333,5.418838999999999,4.911665333333334,3.7943916666666664,6.436808
CPSF6,15.845324999999997,14.421200666666666,11.093597,12.787000333333333,7.858868666666666,8.447656333333333,10.668916333333334,10.824873666666667,8.393837,10.762811,10.429782799999998,12.675642000000002,10.550581000000001,12.401639333333334,9.447832,6.764235
DCTN5,12.543789666666667,13.825239666666667,9.830141,8.117835,7.850073000000001,6.952390333333333,9.163053666666668,9.142413,6.591022,7.182192666666666,8.246964839999999,10.557231666666667,8.912687666666665,10.535149333333333,8.825204,7.502599333333333
MRPS33,15.628807333333333,9.887486,13.761988,13.732942333333332,13.664476,10.614682666666667,13.478352000000001,18.065435333333333,11.588101000000002,8.512977333333334,13.022388839999998,13.337633000000002,10.703843666666666,17.058821666666667,20.856849333333333,20.086029
COPS8,27.403841666666665,24.374103333333334,18.846714666666667,23.472618333333333,16.395385666666666,17.181810666666667,20.223389666666666,23.991516,22.593669333333338,17.43213533333333,20.221866600000006,23.581959,20.007373666666666,24.125769000000002,27.524991666666665,20.396685
TIMM9,11.954563333333335,10.353535,11.381628666666666,12.029691333333332,10.516189333333331,10.559254666666666,14.472921333333332,12.957151666666666,9.010520333333334,9.388348,11.38423384,13.165373,9.195321666666667,12.788353333333333,13.655449666666668,13.600326
BMPR2,8.331762,9.507433333333333,8.2971,8.881297,7.173864666666667,6.932565999999999,7.728857333333334,8.240472333333333,6.317916,6.056898333333334,7.43594244,7.142564666666666,6.251982000000001,7.731215,7.974092333333334,8.234430999999999
C6orf211,6.844432666666666,4.347151666666666,5.339441333333333,5.537653,5.157523666666667,5.253608333333333,5.839546666666666,7.184878666666666,5.400231000000001,5.443973,5.743659359999999,6.406076,4.460849333333333,6.70592,7.092923333333334,7.726805
