Short Gene Name,logFC,logCPM,PValue
IGFBP6,-0.045916669,5.962182843,0.776707252
MCOLN1,-0.042843931,5.148700932,0.694659743
SMC3,-0.159301104,4.875452966,0.296512481
LARP7,0.345246543,4.741619294,0.088259221
ING3,-0.22538213,6.171535952,0.046841086
PLEKHO2,0.072657287,5.396352341,0.666285643
COMMD9,0.026083891,5.13178396,0.932811743
NAP1L3,-0.11345889,12.53308335,0.22277227
DEDD,0.162736769,4.618002041,0.379826407
SGPL1,0.225661098,4.88024455,0.15134234
F11R,0.664651185,5.095008295,0.018374405
RAB32,0.148038163,5.947528351,0.334311819
FAT4,-0.214635703,5.915911058,0.112183806
SNORA15,-0.068240432,4.912701833,0.630587904
COMMD8,0.014510277,4.913592889,0.946656614
RECQL,-0.184157507,4.834883821,0.449514194
ZBTB26,0.063394024,6.12269743,0.564016919
MT1F,-0.096289024,4.991001242,0.580133386
PAX6,-0.535413931,7.659022664,0.182447313
MEF2A,-0.004560553,7.209862231,0.976340617
H1FX,0.27867536,4.6775997,0.147790774
EIF4A1,0.094403543,4.851286815,0.603049648
LAPTM4B,0.040880479,6.132577357,0.6779833
SMCR8,-0.401876684,5.573803964,0.033232944
COL1A2,0.308006114,5.684134525,0.071625149
URB1,-0.406570731,6.049557931,0.017402703
SNRPD2,0.059836611,4.86236834,0.812198152
AP5M1,-0.24668138,5.090004463,0.264126699
TMEM65,0.126951407,4.932474215,0.526211547
INTS7,-1.026199372,4.613954946,0.000224797
ZNF581,0.488813323,6.515350591,0.637823433
RAB3B,-0.143235333,6.384901031,0.235830652
TP53I3,-0.455883792,8.455369331,0.017818433
SRPK1,0.456499132,5.476527616,0.006346078
MAPK8IP2,0.426400551,4.997433669,0.228136391
XPOT,-0.230738042,4.532266574,0.245594647
MAP2K6,-0.173983587,5.947005824,0.246296268
SNORD38B,-0.23025267,5.477001149,0.243728345
DOCK4,0.428126458,6.456803934,0.104740987
CYTL1,-0.006470524,4.677021581,1
MDM4,-0.102468588,8.374611677,0.472085923
PIGO,-0.392437953,8.146119629,0.004747657
TPRKB,-0.066587124,4.932452563,0.674509928
CA8,0.228877865,4.489252886,0.193856137
COPS6,0.058294684,4.988785396,0.702113602
GPC1,-0.10841754,5.312913234,0.415099641
THOC7,-0.001247366,4.817685609,1
TRIM5,-0.020438652,7.07817264,0.842310163
RPS11,0.076927697,5.465002087,0.642405704
URGCP,1.090457452,5.128087849,3.99E-05
FLT1,-0.058526156,4.867127487,0.714491905
TRIM16L,-0.062889341,4.785878211,0.725429394
NDC80,-0.148123933,5.271660615,0.250377806
HEY1,0.340892983,4.660868867,0.047522102
LINC00599,-0.2767963,7.131038243,0.024705949
BCL2L2-PABPN1,-0.165275794,7.917362284,0.074463336
CNOT2,-0.236373959,6.35785906,0.159310247
ADAM23,0.391701949,8.912639887,0.866995599
TIGD2,0.526038673,4.594131555,0.019768416
FAM69B,-0.057159045,5.623398149,0.698308414
CCNDBP1,-0.191891672,6.986541757,0.085836999
THNSL1,-0.216264224,5.478642542,0.237495172
C1orf27,0.318605407,4.882338768,0.036624272
RABGGTB,-0.191506375,4.788088777,0.272065808
MRPS7,-0.383558012,5.625704023,0.2423738
EIF3F,0.012123396,4.809090184,0.944287909
PHF6,0.124930078,5.244567361,0.367508993
WRN,0.258056009,6.363335917,0.597866152
RPL37A,0.060850305,5.020744941,0.66999453
GNG7,-0.00435718,6.635715492,0.989474094
NFYB,0.2121538,4.796195626,0.185514787
ILF3,-0.375874874,5.407627153,0.001141263
DENND4B,0.046482045,5.130168331,0.770630302
SCG2,0.030052144,6.527645694,0.80552744
SASH1,0.241051925,4.917970589,0.139249197
YARS,0.327341475,7.438645909,0.024839708
MCM3,-0.257476302,5.426755915,0.027648915
CTNND1,0.049394512,5.713222245,0.701885118
MTSS1,0.130948122,5.096112779,0.497091563
RNGTT,-0.05925634,5.848291881,0.697911764
HEXB,0.15249403,6.336824556,0.239139934
SPATA17,0.019187302,4.648359789,0.985099382
POLR2K,-0.201958155,7.65186048,0.253525522
ZBTB21,-0.08292956,5.43846313,0.741346159
POSTN,-0.079565855,6.652017712,0.521592072
TMEM140,0.104765495,4.934509779,0.520138728
PRKAR1A,-0.251628472,4.872588524,0.435773085
GAS1,0.0909705,6.229022125,0.463680758
MRPS9,-0.118730664,5.914844974,0.516565407
FAHD2CP,0.246801918,5.451388791,0.170272383
NOTCH1,0.378777358,11.93699199,0.044750969
CD44,0.024669267,7.693738045,0.879474007
ADAMTS9,0.041283799,4.865152016,0.864443201
CEPT1,0.029628065,5.8286797,0.899477033
KIFC2,0.312709636,4.639431396,0.059567921
HIST1H3C,-0.243593715,8.27111887,0.048109177
AMZ2,-0.061482003,5.145341572,0.627038229
HDHD1,0.075613119,4.81276451,0.699822138
ARL6IP4,0.554537419,5.289640675,0.009878231
LRRC37B,0.092736594,5.042373134,0.522565995
ZIC4,0.059301056,5.968277988,0.756360585
TLN1,0.142790593,4.896277339,0.358025267
FARP2,0.058423595,4.606048396,0.760202264
SUDS3,-0.562760586,4.569181848,0.090291624
GATC,-0.188315592,7.554522614,0.390121537
GEMIN5,0.097438,4.828188678,0.553784782
NDUFS4,0.500238597,4.939127717,0.031700099
SCG5,0.101203181,10.39698778,0.419514852
ELFN2,0.387724067,5.65347011,0.064259518
VPS8,-0.228867484,5.02228053,0.074767837
ZNF721,0.192009541,4.69166195,0.257603914
SRF,-0.068552703,4.633557898,0.646191848
SAYSD1,0.061618795,4.800669068,0.718050768
NMT1,-0.134807648,5.783145291,0.450802682
SLC25A36,0.057189179,5.191596205,0.745945338
FAH,-0.022634889,5.887099339,0.788633569
AGPAT4,-0.140596343,4.987831001,0.532399826
KLHDC9,-0.026014659,4.601857615,0.946861783
BLOC1S2,0.158988648,5.923982982,0.328764546
SNRPB,-0.089894135,8.388296191,0.697987864
EIF3A,-0.099721687,4.984986793,0.651751654
PREPL,0.198595039,6.087743309,0.128087918
TAB2,0.539042289,5.419191611,0.073324031
MIR558,-0.608468026,8.129332298,0.020950535
NEIL2,0.205320865,4.612173983,0.360818574
PCOLCE,0.432592958,4.628375531,0.05243283
DPH6,-0.158622635,4.643374185,0.367680712
NT5DC1,-0.045481955,5.584587661,0.855178162
PITRM1,0.206148796,5.327288711,0.182990678
CASP2,-0.279947608,5.777677021,0.082604599
AK4,0.008547111,4.780912321,0.943585278
DDX27,0.125484325,7.716859513,0.503790999
BOLA2B,-1.136772432,3.634408409,0.345308247
WDPCP,-0.047291568,6.149125236,0.724340268
NUDCD2,-0.120418393,10.92437963,0.231548399
MRPL22,0.424318677,9.296136313,0.200869134
PLEKHB2,-0.01025288,6.60841891,0.93390171
ARL6IP1,0.072845113,5.316034182,0.594431315
C4orf46,-0.353481421,6.579946043,0.009563533
TMEM43,-0.259608216,6.698768896,0.110039556
MCRS1,-0.056349557,5.520654768,0.742450429
CBX5,-0.072001348,4.744578749,0.770734207
PEX1,-0.087928418,7.040051878,0.511878736
ARMC6,0.012329577,7.064562965,0.938866204
LRPAP1,-0.191067982,5.352806223,0.152273692
ARHGEF25,0.016410761,5.109780333,0.969208432
VPS25,-0.075706558,4.953051173,0.599558949
SIK1,0.111701516,4.766876279,0.507598683
ZNF841,-0.795398426,5.026545953,0.00292638
LOC100288152,0.036120052,7.751182688,0.810425651
CAMK1,0.111348243,4.667283807,0.50752491
AGGF1,0.506531468,5.204510095,0.017619088
GTPBP1,-0.416785658,5.389136121,0.004161799
WWC2,-0.131457078,6.430967669,0.285221779
COMMD6,0.202501628,5.57574814,0.418102154
GPAA1,1.424594037,7.059985962,0.528527027
PPM1F,-0.260952187,4.864817107,0.243416755
C7orf25,0.184090047,5.393223622,0.129467968
RBMXL1,-0.023255785,5.948345337,0.840625197
ECI2,-0.294118388,5.820443693,0.235918101
PCBD1,0.204148966,5.227187456,0.118801247
CDS2,0.117131045,5.618599072,0.405258248
LOC339260,-0.03358805,5.309265661,0.759740486
POLR2H,0.077703582,4.663114783,0.681690186
CDK14,0.23461044,6.935637836,0.599181646
PCK2,0.13529491,5.681444199,0.287805601
FAM53B,-0.148271988,7.288574316,0.145162353
PAF1,-0.052358566,7.810776045,0.640972942
EXOSC9,0.179077531,5.269388997,0.197126666
ZNF385D,0.133009178,4.787810164,0.432563981
MECP2,0.04922194,5.847699195,0.70879662
TMBIM1,0.059376563,6.015242514,0.622787559
ZDHHC8P1,-0.148501932,5.265715492,0.319413206
CELSR2,0.21349051,5.401958142,0.331343461
NCS1,-0.283879544,5.803737316,0.202405819
ZNF8,0.336651994,5.698809198,0.055679613
NCAPH2,-0.028931651,5.684475427,0.898843638
FLJ20021,-1.149881719,7.102352769,0.006105533
CLDN7,0.164170183,6.731771581,0.277473332
TRAPPC8,0.011075239,4.697298296,0.919788907
PTGDS,-0.1856746,6.101587145,0.166197612
CHKA,0.280092827,4.686699157,0.099889762
SNORD114-14,-0.101668992,8.06494529,0.55009544
PDE1A,0.197711799,5.474392144,0.152968734
C1orf52,0.517952732,7.264327516,0.029214462
GJC1,-0.007646108,6.07237864,1
ETV6,0.452674199,5.407977056,0.014424318
PAIP2B,-0.166114533,5.865084993,0.31200093
SLC38A7,-1.236388232,5.9890312,0.004928593
HNRNPLL,0.241829798,5.488788093,0.095898137
SECISBP2L,0.158358119,4.788387458,0.314748424
HIST2H3A,-0.689985357,4.596713751,0.012882219
SCAMP4,0.104013143,4.927606079,0.520138728
PEX11B,-0.062113129,4.781920163,0.764714311
COL9A1,-0.316244243,5.8022955,0.028036504
NDUFAF4,-0.332148341,4.634454319,0.154422157
TCEAL1,0.161413746,6.193821114,0.718157653
SMPD1,-0.261588507,4.747867017,0.148549783
CIB1,0.123556704,5.717846355,0.264005227
FOXG1,0.13948413,4.635314962,0.51562101
CALCOCO1,0.034145365,5.160008468,0.850861325
DNAJA1,-0.562040251,6.032283318,0.321135416
KATNA1,-0.333104793,6.221812807,0.01265166
POLG,-0.094303482,4.888464975,0.539365408
CRCP,-0.125398926,5.040530146,0.317548823
ZNF264,-0.039564305,5.130981799,0.830250311
GARNL3,0.041025123,6.11727141,0.775454235
RPL24,-0.047572407,6.20004221,0.763953846
NCAPG,0.031212755,5.72986294,0.899955352
SF3B1,0.023217405,5.261719421,0.832826218
LAMTOR4,0.090118328,7.711427206,0.540641029
TMEM33,-0.374062807,4.539561839,0.102582053
C2orf40,-0.155980174,6.910506129,0.048494921
SUMF1,0.139494847,8.926739915,0.287036212
C19orf48,-0.042902766,7.50624485,0.678028076
LASP1,-0.13591582,7.701883486,0.34363499
SNORD115-42,-0.51340724,5.352945386,0.017672805
LOC100131825,0.093618002,4.853453954,0.646581635
EIF4G1,-0.007025332,5.920472315,0.980766318
CCDC159,0.25182388,6.346879627,0.032342194
LOC102288414,-0.023857964,8.521862216,0.863576751
UBE2R2,-0.173347684,5.059189709,0.321608509
TRRAP,0.437564858,5.891423457,0.022690067
TPPP3,0.105533199,4.731427426,0.592517749
TET3,0.011458973,6.459006867,1
DHX30,0.237800709,5.096243823,0.081407157
ETV5,-0.136692682,6.180669384,0.282522628
AKAP8,0.386595766,6.290897836,0.145480472
ST6GALNAC4,-0.035008554,4.957936442,0.780257929
PSKH1,-0.084516231,6.284239001,0.400959776
LMO2,-0.779952569,5.885828402,0.008198021
MYL12B,-0.357388405,6.725427937,0.002756492
POMK,-0.047415157,7.195921713,0.686282479
LSM14A,0.830121647,4.468592199,0.009321834
KIAA0753,0.064892564,8.555584376,0.52813049
NOP56,-0.04736165,4.91279169,0.738689534
OPA3,0.01933602,4.62291426,0.984956315
SYS1-DBNDD2,-0.7007368,5.366660152,0.040383968
POLR2J3,0.198170519,6.523221629,0.435635737
CNTRL,0.318885775,4.762975635,0.052073539
ZKSCAN8,-0.098897011,4.95581674,0.538928921
ADCY7,0.083077701,4.735728272,0.710998226
KRT19,-0.134096677,4.654799079,0.46195346
TRAPPC6B,-0.072852533,4.694931383,0.788160905
SET,0.221811828,5.442337774,0.073853449
PTPRN,-0.363078534,6.686019049,0.001111658
ASCL1,-0.258619313,7.769306205,0.199864876
ACADS,0.077114247,5.441707609,0.781061985
POLD1,-0.099349402,4.660929202,0.591092803
VGLL3,0.470625943,9.825308826,0.163945012
UBA5,0.2391366,5.280271572,0.079639439
ZNF704,0.537779631,5.642550005,0.077159422
ZMYM1,-0.065990145,5.816450288,0.590169739
NPNT,0.084087709,4.655777249,0.722688559
TRIM22,-0.118939884,5.355180516,0.41902928
HNRNPA3,-0.065327191,7.15466883,0.56785041
MED24,-1.361090837,6.51908753,0.001135029
IGF2BP3,0.013674258,8.238417689,0.936098519
CDK17,-0.16341494,8.226688556,0.2933063
WDR92,0.758834189,8.27783137,0.399075187
STT3A,0.185816338,7.359419356,0.230705515
RAMP2,-0.019145081,5.064956895,0.974867068
RNF122,0.177228579,4.758933205,0.270601553
MLH1,-0.064018039,6.502907269,0.615175606
FBXO31,-0.047190601,5.800965898,0.689200921
SNORD96A,-0.073414812,8.003190926,0.681619859
RBBP5,-0.006218136,5.90100175,1
MTHFD1,0.120636981,5.208261699,0.589490629
RARS,-0.066888259,4.829987681,0.729722026
EIF1B,0.174557838,6.762687328,0.32765471
SNHG7,0.152236749,6.484267121,0.384842466
ARL15,-0.049409417,5.033982033,0.732869134
SBDS,0.237735353,5.826051912,0.065850839
LIX1,0.028846017,5.211961999,0.777423898
SOX10,0.117737315,4.661598154,0.4880931
BTD,0.079171377,6.554783207,0.646323549
CDKAL1,0.291584192,5.017811023,0.042649753
UXT,-0.079290852,5.063757921,0.585230442
THEM6,0.044079041,4.889333372,0.766855632
NFATC2IP,0.345609664,5.237755764,0.08879806
VAPB,-0.207507777,6.202040754,0.058889596
NINL,0.104892403,5.547359466,0.401182059
PABPC1,0.465681436,6.054489229,0.001902243
STIM2,0.173662371,4.610180124,0.362562408
ADAM9,0.20949514,4.865192698,0.164240429
MIR3187,0.089094204,4.82884619,0.553784782
SCOC,0.016295753,5.102561321,0.983692188
KSR1,0.03935651,5.22945441,0.827205313
EPHB4,0.810502313,5.323107947,0.001891117
C21orf91,0.317767007,8.169888179,0.185514965
ZNF148,-0.883849265,8.897450414,0.001170797
EFS,0.188817104,5.005695766,0.316432238
FGGY,0.893910926,10.56463521,0.523273937
C1orf61,0.417221046,4.651508783,0.040260476
SSNA1,-0.079330189,5.399829644,0.51906377
ARHGEF4,0.818424188,5.711608431,0.002889753
STMN3,-0.00285289,5.033701235,0.955727427
EFCAB7,-0.649277584,8.531555937,0.008297771
ZCCHC8,-0.006369098,5.50748469,0.941539148
SURF4,0.102941965,5.446338752,0.393850007
SNRPG,0.251490327,12.44660665,0.307629919
UQCRH,0.097327056,5.83602285,0.503474615
EEA1,0.239151204,4.848106975,0.126519705
SCLT1,-0.046677616,8.160190457,0.713058567
WDR75,-0.048671957,4.779246175,0.760602263
REEP6,-0.128929882,6.878005169,0.455012976
LINC01021,-0.480687718,4.902093605,0.04791494
UHRF1BP1L,-0.171237996,6.473864719,0.216373294
S100A6,-0.254404181,5.329987968,0.292967254
TMEM206,0.251410486,4.855181059,0.113392979
ATP8B2,0.005742548,6.202156243,1
PRPF3,0.009901204,5.486410476,0.977866772
SLC39A14,-0.123895054,5.146691827,0.597430768
VMA21,-0.006943179,5.323558736,1
SGCG,-0.563912356,6.21699129,0.003353803
GCHFR,-0.107471799,5.194903323,0.431205711
DPM2,0.376505803,4.916545436,0.129007256
FOXK2,0.059288813,6.520899916,0.889438223
OSR1,0.370052022,5.344847166,0.058750021
COX11,-0.010010177,5.909092957,0.932956785
WDR26,0.168576735,5.343299753,0.268423996
CDKN2D,0.343324242,4.593599379,0.075417876
VPS51,0.221799768,4.885650588,0.12370816
FAM49B,0.138269568,4.689544416,0.661542921
YAF2,0.130950518,4.706602378,0.416421155
BRWD3,0.08306107,4.722420629,0.649311062
UQCRC1,0.192620517,5.565767027,0.181702317
PPFIA1,-0.383623953,6.37177121,1.95E-05
ATP5A1,-0.653535265,7.159182847,0.041133947
SNORD115-5,0.056706844,5.571388983,0.833260425
DBN1,1.222805226,4.640060174,6.97E-07
UGGT1,-0.184053773,4.815879446,0.456500251
MPZ,0.228172957,6.092865686,0.017432189
BMP4,0.188235266,5.814464398,0.17268095
FAM160B1,0.34352321,4.830793171,0.104172455
C11orf31,-0.261873768,11.95775682,0.181476297
ERGIC3,0.037305364,7.435322036,0.720708833
THTPA,-0.431844273,6.911868758,0.195202083
KLHDC4,-0.194611763,4.954231637,0.207031862
RPP25L,-0.095985048,4.631246523,0.568074116
PPP1R12C,-0.293514532,7.049980227,0.145696124
MGAT5B,0.007997496,6.463098551,0.928783132
CDC26,-0.302830483,6.679519845,0.013879726
GNB3,0.295262357,6.087785707,0.534531673
B3GNT2,-0.363677224,5.433056641,0.003261034
TMUB2,0.017026958,5.813678222,0.915014113
SMIM18,-0.024894556,4.865516348,0.891606993
PTK2,-0.170879763,5.000949587,0.217986722
C17orf85,0.157781986,4.508672588,0.325463169
USP34,-0.228428522,5.539105488,0.039861799
NRBP1,-0.175830822,4.813588991,0.261717071
GABBR2,0.069510837,5.148951994,0.619907537
PNMA1,0.097279924,5.379989377,0.564948559
EPB41L3,-0.327775942,5.271675427,0.656120513
KLHL12,-0.212868809,8.329624649,0.029800242
BAIAP3,0.374691962,4.544997824,0.036985524
NLN,-0.128819207,5.085163147,0.40066009
ARNT,0.120077143,5.262240662,0.553024227
IGDCC3,-0.816297367,4.627701667,0.000759141
HOXA4,-0.094550072,4.756041264,0.603842673
ZNF652,-0.525737035,6.636899213,0.057910196
IQCB1,-0.800169483,5.664482876,0.001247565
ZNF160,-0.083918739,5.458784222,0.668857052
CKB,-0.044383522,5.760046259,0.71486427
SNORA80B,0.148711222,5.041180499,0.251462514
MPRIP,0.637624021,4.995874895,0.111584614
STK38L,-0.392063829,5.096373537,0.044671672
SOX11,-0.119420036,5.630454693,0.396137902
AGT,-0.005616713,5.365079244,1
SMG1,0.30899994,4.815300639,0.177885028
PRCC,0.018802845,5.019684531,0.872638637
MYOF,0.290992504,5.242560276,0.022848563
MAP3K11,0.120877423,4.776615874,0.510389394
PPRC1,0.139570654,5.161286716,0.317846437
RABEP1,0.143237396,6.29671573,0.111848987
IGF2BP1,-0.363623851,6.075604446,0.087694292
SERPINB6,-0.005225337,4.982574515,0.954630772
TMEM199,0.311475667,5.484241246,0.184213148
BCAM,0.406446194,6.887005553,0.077430701
ZCCHC9,0.115252364,5.629962895,0.489203218
PLEKHF2,0.003865751,5.481678133,1
SLTM,-0.310065091,4.748292343,0.055230222
TNPO3,0.113518936,5.495393682,0.502577266
MRPS26,-0.086721107,6.577492574,0.490013717
MINPP1,0.710862776,8.443911411,0.011925124
PPAP2B,0.064069302,5.784926533,0.771536677
VPS37A,0.346793223,4.54233916,0.140037146
ST6GALNAC6,0.141885987,6.181980364,0.300082842
CFI,0.091485461,5.707387551,0.555934171
MEIS1,-1.054577001,6.696841494,0.002671773
CRYZ,-0.258464293,6.891874825,0.014073271
OLR1,-0.080720865,4.654591487,0.571695769
LOC730183,-0.173226113,8.442558781,0.082375436
TTYH1,0.286863622,7.518815055,0.087994336
HSPB8,-1.039961569,4.613550415,0.006005015
FYN,0.211034146,5.533264667,0.182481606
TXNRD2,0.697090627,5.210173771,0.000865419
CEBPA,0.096094841,5.400290636,0.420981088
ZNF423,-1.240273753,6.062874909,0.003856003
RCL1,-0.026070685,4.759302639,0.927958553
C5orf30,0.086112158,5.802115165,0.553275129
WHAMM,0.004858383,5.616182241,0.986621003
CHD9,-0.035873728,4.909488512,0.853964759
PSME1,0.182789382,4.612090429,0.291655015
PCGF6,0.410386035,5.653820127,0.134177221
SNORA38B,-0.136886628,4.946025707,0.565557375
SCAND1,-0.774896561,6.365430956,0.012664869
ZNF671,-0.162033262,5.296387823,0.364619783
SNX5,-0.183363697,5.289890018,0.133454601
VPS37D,0.497152054,5.535580346,0.026707855
PYGM,0.012807326,5.301158381,0.902970778
CCDC7,-0.070463607,4.767304411,0.735161592
SEH1L,0.210257287,5.445843124,0.096806909
C15orf38,-0.03961426,5.076884331,0.82697605
SCAF11,1.624113876,3.870946941,0.284599377
R3HDM1,-0.059463744,4.72365396,0.678064891
DFNA5,0.07667828,5.898657713,0.562715926
SIPA1L1,-0.257986732,6.679898993,0.0696921
PIK3R1,-0.230384356,4.695473483,0.322879485
NME4,-0.432595198,6.807201095,0.00799373
RAB5C,-0.138990391,6.235459834,0.286749491
DOC2B,0.114016759,5.796229285,0.459651714
DAPL1,0.008766368,5.168183615,0.969965485
BRPF1,-0.147992267,4.826136652,0.45366768
TTC27,0.081072396,5.26864218,0.559537428
DERL2,0.020772159,5.050210762,0.911756861
PCDH20,-0.082609826,6.079994798,0.480484133
SNRPE,0.264564527,4.236302678,0.727271363
TUBA4A,-0.127502299,5.141563432,0.394950251
FAHD2A,0.052731674,4.459808987,0.947580772
ZFHX4,0.267118016,5.678971399,0.099402697
RER1,0.303057202,4.72580139,0.253761535
ZNF286A,-0.735810679,6.893338977,0.001777726
PEX7,0.170277085,5.177603532,0.196961296
TRIP10,0.174889597,4.699790358,0.336442517
SNORA31,0.071302849,4.871530537,0.669411386
SERPINA3,-0.014042803,5.089972072,0.993765124
TWIST2,0.02479637,5.373838529,0.807077764
LPHN3,-0.032869915,5.855687914,0.80379288
GNPTG,0.009941598,5.154640083,0.933442855
UBE2D4,-0.127466123,4.886645014,0.445138727
NPRL3,0.036822909,5.425501322,0.804970836
HYOU1,-0.862752884,7.47463264,0.0251327
CALCOCO2,0.485034469,5.357153666,0.016030685
FRAT2,-0.291116839,6.260109468,0.036605224
MIR5047,0.050851152,5.881587666,0.7170792
NUBP2,0.294440642,5.263146803,0.02006267
FNIP1,0.017397544,7.633680645,0.882840814
FRMD4B,-0.092362819,5.135553423,0.518229898
PITPNA,-0.123328144,5.674406011,0.350401823
GNPAT,-0.190997393,7.721492791,0.303559213
CCRN4L,-0.239006669,7.266949278,0.041027282
RPRD1B,0.261527329,6.192083045,0.454040085
SAP30L,-0.005034066,8.031816718,0.956165836
C7orf50,-0.121003598,4.674642364,0.435796885
CSNK1G1,0.048161054,5.427500736,0.717288058
CNBP,0.535869395,6.334489659,0.074620341
SAPCD2,0.032211337,4.915931262,0.886737836
VPS37C,-0.051429479,4.633753328,0.836508993
SMARCC1,0.117312357,5.062084985,0.409928808
MLF2,0.502568333,5.135217832,0.121622797
ZNF252P,0.334969392,4.697882572,0.044880091
PROS1,0.329150688,5.248316948,0.012393104
STMN2,-0.344127056,4.96326491,0.040779763
USP54,0.314597429,5.597384744,0.063702613
CCNYL1,0.127586203,6.150721603,0.270920274
COTL1,0.009142965,5.210653367,1
SNORD69,-0.099581328,6.205342993,0.357972104
CPNE2,-0.101067589,4.794108823,0.54057229
IL6ST,0.157133359,4.912967573,0.615335534
NARG2,-0.393573868,4.451819273,0.172069977
STX1B,-0.104790315,5.136127503,0.470489151
TMEM258,-0.026527922,5.239697055,0.842855798
CCDC28B,-0.029649311,6.342721545,0.834056201
CRISPLD2,-0.246857829,6.777253202,0.032276398
MLLT4,0.636045673,4.426447387,0.231510212
ZSWIM8,-0.020037823,5.863932052,0.860196934
NAGK,0.159277153,4.704135463,0.352361609
SERGEF,-0.153802317,5.480518305,0.237877857
ACAT2,0.278739653,5.250519258,0.034981975
TMEM109,-0.105385945,4.969656191,0.501494336
SNHG8,0.188963804,4.965124953,0.285931547
FXR1,-0.021875875,4.543964438,0.922156977
REEP2,-0.962709862,6.134534638,0.018154857
C1orf21,0.038955037,5.636554487,0.681519889
PPP3CA,0.086895147,4.696578512,0.665965115
QRICH1,-0.001288876,6.840284996,0.974078428
